"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","regulation","label"
0.0619269689289341,4.2254963881277,0.541425717120449,0.590236742648855,0.829979482584146,-6.16001479714426,"SLC22A5","NS",""
0.0432396790650484,3.70889893677588,0.541417382386848,0.590242450084186,0.829979482584146,-6.16001921264612,"HSPA1L","NS",""
0.0404832689068169,4.72239277805157,0.541284991112983,0.590333112101085,0.829979482584146,-6.16008934070803,"USP39","NS",""
0.0885501153642294,3.62917425403438,0.541265990772983,0.590346124141209,0.829979482584146,-6.16009940385308,"GDAP1L1","NS",""
0.0828191616513032,3.53982880667489,0.541235765453747,0.590366823684909,0.829979482584146,-6.16011541136037,"PYGM","NS",""
-0.0543215506565944,3.92784856379187,-0.541052904458233,0.590492061733765,0.830081489583276,-6.16021223675136,"CUBN","NS",""
0.0450537525874228,4.19475956449587,0.540959220943873,0.590556228664161,0.830084567280315,-6.16026182987834,"ZMIZ1-AS1","NS",""
-0.0489003340916607,6.28485585930553,-0.540895884365426,0.590599611841061,0.830084567280315,-6.16029535346873,"SYAP1","NS",""
0.0823451332101035,2.60213379119536,0.540703413567681,0.590731456335371,0.830169047053966,-6.16039720301766,"SCGB1A1","NS",""
0.0622197628500127,3.27541072204392,0.540608614562956,0.590796399741184,0.830169047053966,-6.16044735450815,"SH3RF2","NS",""
0.0432988412510706,4.79223206869775,0.54057741260271,0.59081777582428,0.830169047053966,-6.16046385936826,"PIGB","NS",""
0.0508815180856423,5.11174760580454,0.540460271641616,0.590898030926337,0.830207781837387,-6.16052581485345,"NDUFS7","NS",""
-0.0782906111757238,3.35960876170152,-0.540305002751822,0.59100441599152,0.830283218863978,-6.16060791559523,"ARSF","NS",""
-0.0894198270076156,3.2890867333288,-0.540160466441919,0.591103455567162,0.830348323916535,-6.16068432033864,"CADM3-AS1","NS",""
0.0406345875074954,3.47096990677383,0.53996479572286,0.591237546071786,0.830462650512848,-6.16078772349862,"LAMA3","NS",""
0.105437534379767,3.70360481668191,0.539881533745788,0.591294608729923,0.830468771704912,-6.16083171245439,"P2RY2","NS",""
-0.0399908644982716,3.6131543256945,-0.539347645439868,0.591660564734688,0.830892298172823,-6.16111361666602,"RGS12","NS",""
0.0823279196783728,5.40857724421731,0.539287755406983,0.591701623265675,0.830892298172823,-6.16114522263455,"SLC20A1","NS",""
-0.1531686101727,4.2821246594008,-0.539124716745432,0.591813403720146,0.83092220353638,-6.16123124597196,"SLC27A2","NS",""
-0.0319006771638835,5.50833892568145,-0.539057094223667,0.591859769114434,0.83092220353638,-6.16126691777662,"CSTB","NS",""
-0.0724736899021377,4.98456792239451,-0.539025955012576,0.591881120295255,0.83092220353638,-6.16128334264662,"NMB","NS",""
0.063138141314667,4.48891937637184,0.538483115308269,0.592253386712126,0.831370745160176,-6.16156952113066,"DUSP10","NS",""
-0.0363322776870287,5.39955752610719,-0.538116353271385,0.592504965641234,0.831649807911004,-6.16176271202512,"MICOS10","NS",""
-0.0615087354450985,4.35839499330735,-0.538027824164959,0.592565699351141,0.831660971290276,-6.1618093249652,"RSKR","NS",""
0.0709217930115429,3.85615592863611,0.537847069880946,0.592689711479845,0.831760935499458,-6.16190447334896,"HPCA","NS",""
0.101775023195265,3.05605449134779,0.53750940972606,0.592921406468096,0.832011986972819,-6.16208213161029,"GPAT2","NS",""
-0.0725828900639121,3.36289351248073,-0.53740956365701,0.592989926802762,0.83203404066172,-6.16213464397813,"FGF21","NS",""
0.0360240058747836,5.56732380827922,0.537197986132328,0.593135136228652,0.832089601574848,-6.16224588771702,"MRPL9","NS",""
0.0663404689720943,3.96146524184963,0.537197980276182,0.593135140248061,0.832089601574848,-6.16224589079549,"VN1R1","NS",""
-0.0434590213432493,4.80898803479843,-0.537069248548114,0.593223499300316,0.832139471065172,-6.16231355445102,"RUFY1","NS",""
0.0296972409913892,5.24079107897332,0.536970118437268,0.593291544568864,0.832160839217695,-6.16236564803538,"HUWE1","NS",""
0.0640631409775883,3.71497690726588,0.536826396562821,0.593390205194864,0.832225141366754,-6.16244115800414,"CYP3A43","NS",""
-0.0543578284070918,4.31106563893666,-0.536633932696413,0.593522337756623,0.832336372021281,-6.16254224516237,"CELF6","NS",""
-0.138029655461696,5.18376218184323,-0.536388356045895,0.593690953985279,0.832498741830207,-6.1626711764624,"IFI44L","NS",""
0.0365884370638918,6.08738558620444,0.536230861779006,0.593799103495952,0.832576301280096,-6.16275383248306,"SDF4","NS",""
0.0180905181941977,8.28148646234037,0.535983838874028,0.593968749914589,0.832740065166312,-6.16288342644886,"RPL39","NS",""
-0.145754911448059,6.31171755831669,-0.535682053137138,0.594176036317611,0.832910220590179,-6.16304167003812,"SPOCK1","NS",""
0.071784101857908,4.28349568781552,0.535653229438722,0.594195836114375,0.832910220590179,-6.16305677934176,"PTRH1","NS",""
-0.0627256047661184,5.02700150641646,-0.535379759078367,0.594383705868225,0.833099453243696,-6.16320009170638,"SDF2L1","NS",""
0.0613240978005809,4.97376845742233,0.53514898041777,0.594542268766427,0.833165243603627,-6.16332097507596,"ZNF428","NS",""
-0.0612013137919023,4.31090941684444,-0.535133828232128,0.594552680190419,0.833165243603627,-6.16332891008449,"BHLHE41","NS",""
0.032692751370452,4.52436494931054,0.535080575109975,0.594589272343897,0.833165243603627,-6.16335679630822,"GEMIN4","NS",""
0.0543912462307032,5.32587437722629,0.534910667242421,0.594706029261346,0.833254748628048,-6.1634457509161,"PRKACA","NS",""
0.0377751765818966,6.17867821272275,0.53478036303633,0.594795578697165,0.833291142415194,-6.16351395222843,"METTL23","NS",""
-0.0403131897747668,4.58214604092801,-0.53470935991213,0.594844377091831,0.833291142415194,-6.1635511083885,"ZC3H6","NS",""
-0.0346914456619754,4.76422128305228,-0.534642025750076,0.59489065564692,0.833291142415194,-6.16358634005632,"URB2","NS",""
0.0675756378910153,4.39578836343332,0.534273325512817,0.595144092032461,0.833572040724933,-6.16377917946325,"COTL1","NS",""
0.0639755690494068,4.55501450557923,0.534027093310444,0.595313374740835,0.833735032067491,-6.16390789168019,"AIFM2","NS",""
-0.0900623082969525,4.03706241385568,-0.533835958522522,0.595444793939477,0.833778877578973,-6.16400776249085,"CIB4","NS",""
0.0355862227897163,3.87276512302115,0.533806696652439,0.595464914821293,0.833778877578973,-6.16402304913492,"ZNF672","NS",""
0.0405088425949383,3.83448740549934,0.533750690555684,0.595503426304103,0.833778877578973,-6.16405230487153,"NUDT10","NS",""
0.0330034197290843,6.79741555894012,0.533631776678634,0.595585198938416,0.833819278513783,-6.16411441147884,"HACD3","NS",""
0.0620378308171814,4.27982440614697,0.533551581691127,0.595640349002652,0.833820633528467,-6.1641562881612,"WDCP","NS",""
-0.0344349585714925,5.33744773057709,-0.533476475377149,0.595692001753503,0.833820633528467,-6.16419550195937,"TMEM50B","NS",""
0.0280164609458211,5.31621787115629,0.533244295324641,0.595851691831134,0.833970075340485,-6.16431669104498,"SRP72","NS",""
0.0428502179559351,3.3703101947474,0.533147947192448,0.595917964555859,0.83398875277615,-6.16436696573994,"GYPB","NS",""
0.034104291038541,5.14043299454886,0.53288521911834,0.596098698644572,0.834073474796212,-6.16450401219405,"PARG","NS",""
0.0405251903309711,5.64907103888503,0.532878071178059,0.596103616164337,0.834073474796212,-6.16450773982884,"DDHD2","NS",""
-0.0540476947931214,4.32024451030672,-0.532717289387104,0.59621423312551,0.834073474796212,-6.16459157408954,"RBPMS-AS1","NS",""
0.195850338166108,4.20462866605246,0.532685032990579,0.596236426498409,0.834073474796212,-6.16460839008635,"TSPAN8","NS",""
0.11976654438473,4.09965510794779,0.532675232814006,0.596243169391669,0.834073474796212,-6.1646134989427,"KRABD1","NS",""
0.0534418750786885,3.07824389937419,0.532583109639513,0.596306555371682,0.83408809525003,-6.16466151843264,"SCML4","NS",""
-0.0435011532649607,5.00085546441149,-0.532394148177466,0.596436581445747,0.834129007210762,-6.16475998944474,"HGS","NS",""
0.0451286994649713,4.25819281089093,0.532386741591216,0.596441678253707,0.834129007210762,-6.16476384843733,"WDR59","NS",""
-0.0545735836035792,3.99894369438081,-0.532253310988137,0.596533501387461,0.834134995405691,-6.16483335957953,"TBC1D2","NS",""
-0.0467419147274519,5.01050906388712,-0.532226671163694,0.596551834944896,0.834134995405691,-6.16484723562365,"SP110","NS",""
0.0294619407388961,5.33013806732349,0.531588073597852,0.596991397228573,0.834646929717341,-6.16517965990279,"EMC7","NS",""
0.121836358813963,4.34718404740794,0.531420703941212,0.597106626831424,0.834646929717341,-6.16526671942212,"SLC16A6","NS",""
0.0308092169638394,5.03415688956904,0.531420295122881,0.597106908304783,0.834646929717341,-6.1652669320411,"FKBP3","NS",""
-0.0343571236643809,4.93853457392997,-0.531314026853488,0.597180076610829,0.834646929717341,-6.16532219474102,"PPP4R3A","NS",""
0.0750068722917976,2.91091261781829,0.531249082428857,0.597224794496084,0.834646929717341,-6.16535596240944,"TTC9","NS",""
0.20027696442571,3.41720662436579,0.531233133246649,0.597235776642954,0.834646929717341,-6.16536425451608,"KIAA1210","NS",""
-0.0356551210779337,4.90984619173918,-0.531016703498598,0.597384813233518,0.834781172589619,-6.16547675369257,"MED1","NS",""
0.034417938444693,5.11543513893699,0.530935094123362,0.597441015106396,0.834785676601177,-6.16551916208034,"GMEB2","NS",""
0.236657235073336,3.62277406206324,0.53065614229494,0.597633139279728,0.834897080393845,-6.16566407091997,"FGG","NS",""
0.0418291419370878,5.10447114019627,0.530567979351993,0.597693866261204,0.834897080393845,-6.16570985378811,"BPNT2","NS",""
0.0308114437605855,4.68986956695633,0.530487819671287,0.59774908305942,0.834897080393845,-6.16575147403738,"TRIM4","NS",""
0.0658588864415037,3.78076845078204,0.530487194389001,0.59774951378512,0.834897080393845,-6.16575179866994,"ATP13A3-DT","NS",""
0.0777864899277683,3.64426724743768,0.530415693598424,0.597798768057943,0.834897080393845,-6.16578891778035,"SCUBE1","NS",""
-0.0851204874041827,4.05105714617304,-0.530357786497829,0.59783865952172,0.834897080393845,-6.16581897619514,"GAS6-AS1","NS",""
0.0369698982272224,4.28459591696118,0.530171151978418,0.597967238101498,0.83500263831667,-6.16591583231552,"IPP","NS",""
-0.0505014297965674,3.81727745144118,-0.530073457916362,0.598034547846961,0.835011112401258,-6.16596651830692,"PLGLB2","NS",""
0.0684962730345968,3.77992769714788,0.529977849949214,0.598100423719767,0.835011112401258,-6.1660161130271,"MATN1-AS1","NS",""
0.165329372142557,3.51892985968477,0.529931609307102,0.598132285693533,0.835011112401258,-6.16604009625656,"ELOVL4","NS",""
0.05031936087958,3.62744638629789,0.529838626910507,0.598196357322917,0.835026577102871,-6.16608831634984,"ZNF440","NS",""
-0.0237003835454095,4.83372751726847,-0.52946197628866,0.598455929653,0.835314915718161,-6.16628355930309,"TRNT1","NS",""
0.0506656705728106,3.25046508403141,0.529072453822934,0.598724427845017,0.835405049940397,-6.16648532995842,"TNFRSF10C","NS",""
0.0227562314609289,5.8315820316524,0.529068451125503,0.598727187198783,0.835405049940397,-6.16648740257198,"EMC6","NS",""
-0.031066075571462,5.51216017390193,-0.5288764888597,0.598859527850995,0.835405049940397,-6.16658678320997,"RSL1D1","NS",""
0.0397123795066454,3.41366624905578,0.528823465251258,0.59889608523911,0.835405049940397,-6.16661422772655,"IL9R","NS",""
-0.0852395883054,3.41633043906521,-0.528815016693728,0.598901910234552,0.835405049940397,-6.16661860036807,"PRO2268","NS",""
0.0439256212980332,4.33594780764854,0.528739106494461,0.598954248937882,0.835405049940397,-6.16665788540207,"ZNF518B","NS",""
0.0360500864630557,4.50659517305746,0.52864589916819,0.599018516603969,0.835405049940397,-6.16670611440328,"MAST2","NS",""
-0.0554301527880727,3.54517868947346,-0.528608806701767,0.599044093234461,0.835405049940397,-6.16672530510816,"ARAP2","NS",""
-0.0278413879378272,4.93065527114464,-0.52850969031318,0.599112440148372,0.835405049940397,-6.16677657888039,"FAM98A","NS",""
0.0943511295483841,3.94335971850109,0.528468810094433,0.599140630657007,0.835405049940397,-6.16679772380048,"PLEKHF1","NS",""
0.0398376402914549,6.39672209781995,0.528455330298074,0.599149926298066,0.835405049940397,-6.16680469574701,"PABPC1","NS",""
-0.0347679986399827,6.8306603900929,-0.528389885148201,0.59919505809721,0.835405049940397,-6.16683854242617,"SEC11A","NS",""
0.127684347449814,3.96547909390769,0.528294065991187,0.599261139043257,0.835405049940397,-6.16688809033267,"ZDHHC19","NS",""
0.0400584568784792,4.89348210186641,0.528291718368076,0.599262758106004,0.835405049940397,-6.1668893041725,"UBL7","NS",""
-0.0404904403677389,5.47591485545297,-0.527710260037051,0.599663829473938,0.835890212404533,-6.16718978300635,"GTF2E1","NS",""
0.0745882892302561,5.48312236070967,0.527605816821912,0.599735884265061,0.835916703083995,-6.16724372115817,"NR1D2","NS",""
0.0538824981236825,3.66263619823894,0.527412824401291,0.599869039231908,0.836028343461628,-6.16734336141525,"JMJD1C-AS1","NS",""
-0.032475878631085,5.92897315709971,-0.527313050470327,0.599937883555458,0.836050343254917,-6.16739485964443,"SERBP1","NS",""
0.074737165317865,4.81682456041125,0.527083455300702,0.600096318861731,0.836197178661505,-6.16751332834388,"PXYLP1","NS",""
0.0594070345147317,3.36705583794125,0.527003719326715,0.60015134630819,0.836199908371929,-6.16755445931589,"PAX4","NS",""
0.0333657248991779,5.63464490635092,0.526765167207696,0.600315990038,0.836355354113949,-6.16767747714239,"RPP25L","NS",""
-0.0467745815699923,5.04504617145141,-0.526526961757332,0.600480415399465,0.836435723410848,-6.16780026115386,"IDH3A","NS",""
0.0554062220137208,4.26681303586389,0.526499848719625,0.600499131957904,0.836435723410848,-6.16781423319773,"DDX60L","NS",""
0.0369449371326969,5.84707797201778,0.526383597006557,0.600579385417995,0.836435723410848,-6.16787413260976,"TMEM181","NS",""
0.0540093571031353,4.78373022866694,0.526373999855346,0.600586010958326,0.836435723410848,-6.16787907701571,"HES1","NS",""
0.136311386967411,3.14360472462816,0.526279269821546,0.600651411105403,0.836452875367904,-6.16792787668135,"MAL2","NS",""
-0.0500180107787509,4.83322582299,-0.525734039607855,0.601027893738332,0.836880596333847,-6.16820857996067,"ALG2","NS",""
-0.0574410388186832,4.50203101173679,-0.525677386060021,0.601067019401258,0.836880596333847,-6.16823773062919,"MAPKBP1","NS",""
-0.0428280160145738,3.47649595506833,-0.525574066175765,0.601138376468048,0.836880596333847,-6.16829088510822,"TEX9","NS",""
-0.033754241154706,4.84665957757172,-0.525526829442371,0.601171001453501,0.836880596333847,-6.16831518331386,"CEBPZOS","NS",""
0.170228386133192,3.79891333988346,0.525445128053651,0.601227432070705,0.836885216178277,-6.16835720476208,"ALDH1A2","NS",""
0.0496338895935384,4.15795214167482,0.525208351532851,0.601390985920622,0.837001663270008,-6.16847894940025,"ISYNA1","NS",""
-0.0339937235687842,4.51191278706089,-0.525032486684448,0.601512478236767,0.837001663270008,-6.16856933958546,"RAB6A","NS",""
0.0725109022362602,4.10785664952477,0.525016491990979,0.601523528378082,0.837001663270008,-6.16857755897507,"PABPC1L","NS",""
0.0670989054335038,3.94300060197094,0.524881350591448,0.601616896314622,0.837001663270008,-6.16864699584576,"NALF2","NS",""
-0.0335279987792951,6.05798661750525,-0.524873364501706,0.601622414039563,0.837001663270008,-6.16865109861668,"LTAP1","NS",""
-0.0604835239880197,5.0658772416798,-0.52486266715957,0.601629805051477,0.837001663270008,-6.16865659416857,"BCAR3","NS",""
0.108134308163128,4.23390906374785,0.524717313824897,0.601730236798098,0.837006765013951,-6.16873125562815,"ZNF630","NS",""
-0.028994775649287,5.35729089956666,-0.524696748763908,0.601744446833284,0.837006765013951,-6.16874181731952,"DAG1","NS",""
-0.0454816311646726,3.56748617498823,-0.524626727612183,0.601792831176179,0.837006765013951,-6.16877777532442,"HIC1","NS",""
0.0822114755946846,3.38968965812701,0.524482432544428,0.601892544178784,0.837044924670073,-6.16885186026854,"C18orf15","NS",""
-0.0561845636625717,3.72307213723995,-0.5244100242568,0.601942583748381,0.837044924670073,-6.16888902901245,"ATP10B","NS",""
0.0414855740452627,4.75068304349097,0.524356414176691,0.601979633582615,0.837044924670073,-6.16891654495404,"TBC1D25","NS",""
-0.0615412316409545,7.23833207420153,-0.524170584854834,0.602108068067129,0.837149636330518,-6.1690119022537,"SNHG5","NS",""
0.0446840615235002,4.57552537741928,0.524050765813191,0.602190886776788,0.837190912558836,-6.16907336898665,"BCLAF3","NS",""
0.0378505315646462,5.55065816737831,0.523884803001934,0.602305608672736,0.837276530732801,-6.16915848431441,"TUG1","NS",""
-0.0311630884241705,5.03076445015716,-0.523672199611574,0.602452585648296,0.837406968248077,-6.16926748061324,"USP54","NS",""
-0.0714593374661359,3.95371484704692,-0.523122962476211,0.602832360917962,0.837691908827616,-6.16954885754879,"VLDLR-AS1","NS",""
0.0517478303202834,5.0604343153763,0.523070512077229,0.602868634027153,0.837691908827616,-6.16957571285217,"SCFD2","NS",""
0.0715728581334312,3.47034921452244,0.523038777017972,0.60289058152318,0.837691908827616,-6.16959196033035,"ZNF311","NS",""
0.0403910597987558,3.61365209352505,0.523024607420286,0.602900381125734,0.837691908827616,-6.16959921445963,"SLC22A23","NS",""
-0.062795739892076,4.17136346668563,-0.522960413183896,0.602944778367287,0.837691908827616,-6.16963207627722,"TOLLIP-DT","NS",""
-0.120074791779191,5.07075204214614,-0.522903998733846,0.602983796292531,0.837691908827616,-6.16966095222821,"EFNA1","NS",""
0.0325223471839973,5.60888894033848,0.522805483361563,0.603051935271514,0.837691908827616,-6.16971137029731,"PEX11B","NS",""
0.0317590165509012,5.72411758701414,0.522741917790393,0.603095902814521,0.837691908827616,-6.16974389680805,"DDX39B","NS",""
-0.0440577298808087,6.05080952801458,-0.522658544220948,0.603153573554059,0.837691908827616,-6.16978655313496,"EIF2B2","NS",""
0.0328036567379844,4.06131635428885,0.522607025648605,0.603189210989283,0.837691908827616,-6.16981290815602,"POP1","NS",""
0.093939027374736,3.95471887447365,0.522322153292226,0.603386286001878,0.837891751875526,-6.16995859199828,"CFAP300","NS",""
0.0548533232368293,3.76462745953537,0.522005842936102,0.603605144634456,0.838121806838661,-6.17012026105777,"SLC30A4","NS",""
-0.0681764282201218,3.81368870812077,-0.521833303729243,0.603724541839142,0.838149882198437,-6.17020840650256,"ARHGAP31","NS",""
-0.0506313814416011,5.28520066679213,-0.521708823347168,0.603810689074019,0.838149882198437,-6.17027198211592,"APBB3","NS",""
-0.0708708328583447,3.79324509917717,-0.52169804458054,0.603818148836667,0.838149882198437,-6.17027748642674,"KYNU","NS",""
-0.11031614215459,5.46246179418064,-0.521560183850362,0.603913563156192,0.838149882198437,-6.17034787678335,"IGFBP2","NS",""
0.0697180291691537,3.94100639895544,0.52152670901827,0.603936732355876,0.838149882198437,-6.17036496592851,"IL22RA1","NS",""
-0.0375823103034314,3.18260764937497,-0.521492530488421,0.603960389033863,0.838149882198437,-6.17038241319546,"CFAP92","NS",""
-0.054594749101466,4.5123661529971,-0.521438611794073,0.60399770973937,0.838149882198437,-6.1704099350095,"THSD1","NS",""
0.0764580127343022,4.40828702310126,0.521080608329029,0.604245534622164,0.838283413977718,-6.17059259985174,"AASS","NS",""
-0.0903664585886865,4.35649872497355,-0.521076427952237,0.604248428729254,0.838283413977718,-6.17059473207991,"TMEM25","NS",""
-0.0502838343901688,3.69846038968233,-0.521069046295295,0.604253539122861,0.838283413977718,-6.17059849710031,"PTGER1","NS",""
0.0364290181936306,5.4355330484533,0.520905018298716,0.604367102448834,0.838286938797348,-6.17068214608782,"WASH3P","NS",""
0.0355321462345812,3.88383544830078,0.52085084174127,0.60440461326489,0.838286938797348,-6.17070976865316,"F7","NS",""
-0.0664009392237679,3.17461390457021,-0.520834854602044,0.604415682660194,0.838286938797348,-6.17071791934333,"CLDN4","NS",""
0.0547492531142009,4.42670910494907,0.520592971481919,0.60458317240403,0.838425450069254,-6.1708412078734,"DCUN1D2","NS",""
-0.0278402716364772,5.10260065943646,-0.520536944962627,0.604621970497997,0.838425450069254,-6.17086975666092,"WDR48","NS",""
-0.0435292648580914,4.60628892939926,-0.519963648176844,0.605019041558299,0.838880441651648,-6.17116170996691,"PIGN","NS",""
0.112783472703076,3.56479602166419,0.519818790658463,0.605119390285057,0.838880441651648,-6.17123542870332,"LDHD","NS",""
-0.0381319477954447,4.27742662657924,-0.51977321891633,0.605150961276161,0.838880441651648,-6.17125861618965,"NUP160","NS",""
-0.0676962472127163,3.32316235563978,-0.5196394113659,0.605243664256619,0.838880441651648,-6.171326687548,"ACHE","NS",""
0.0722813524293566,3.71726483577791,0.519580113635448,0.605284748302485,0.838880441651648,-6.17135684828362,"ARMC12","NS",""
0.0607865564650103,3.56548924095247,0.519541418454542,0.605311558697113,0.838880441651648,-6.1713765280604,"E2F7","NS",""
-0.0818957323123541,4.38105527709766,-0.519451395348901,0.605373934337157,0.838880441651648,-6.17142230681567,"BCAT1","NS",""
-0.0370152582653738,6.20025521140785,-0.519374281153783,0.605427367937392,0.838880441651648,-6.17146151485293,"EFR3A","NS",""
-0.0404290758831802,5.89490272659015,-0.51937159343218,0.605429230339693,0.838880441651648,-6.17146288129745,"HADH","NS",""
0.0549097757724892,3.14712446046985,0.519271118428048,0.60549885434866,0.838882808300305,-6.17151395801988,"SPANXA1","NS",""
0.0294039776928336,5.43687221265317,0.519215472272783,0.605537415853758,0.838882808300305,-6.17154224167125,"PRMT5","NS",""
-0.0861071953539012,3.69180743101159,-0.519089423112723,0.605624769191619,0.838899196209887,-6.17160629843375,"PRKCQ","NS",""
0.0381314728958424,5.59783763082341,0.519044756740437,0.605655724826025,0.838899196209887,-6.1716289936834,"COA6","NS",""
-0.0548530686922746,4.24191611721838,-0.518559421039279,0.605992129264656,0.83921663357177,-6.17187547091562,"RAB42","NS",""
0.0472738376761708,4.66954119733395,0.51853085374868,0.606011933000391,0.83921663357177,-6.17188997166591,"NUDT2","NS",""
-0.0457118596602166,3.44744587992324,-0.518483611840032,0.606044683214646,0.83921663357177,-6.17191394991155,"CD80","NS",""
-0.0892605650039133,4.93775601559014,-0.518025026324154,0.606362637495381,0.839534735727533,-6.17214659847912,"MST1","NS",""
0.0323484626317452,4.91316112932987,0.517998599418241,0.606380962576319,0.839534735727533,-6.1721599991021,"EIF4G2","NS",""
0.0318094355002421,5.0142983964831,0.51748788429591,0.606735155142321,0.839920446516821,-6.17241884080663,"MAP3K20","NS",""
0.0287778131452887,5.77596958141412,0.51744317901954,0.606766163781238,0.839920446516821,-6.1724414863875,"ADPRS","NS",""
0.0557821712762747,5.6472007690421,0.517219303184406,0.606921460286826,0.839976061887239,-6.17255486215034,"GLTP","NS",""
-0.0385546124659752,5.75990528537417,-0.517179855162711,0.606948826180391,0.839976061887239,-6.17257483447935,"SGSH","NS",""
-0.0601278322222996,3.5538500321893,-0.517066541768115,0.607027437126039,0.839976061887239,-6.17263219606984,"HAO2","NS",""
-0.03359237955826,4.45997429365789,-0.517007114608888,0.607068666465268,0.839976061887239,-6.17266227435231,"BRD10","NS",""
0.0689237119086021,4.8622370387467,0.517001039338444,0.607072881435037,0.839976061887239,-6.17266534907832,"FHIP2A","NS",""
0.0490428595555512,5.43954364095106,0.516791322069228,0.607218389666611,0.840034171244182,-6.17277146613448,"MEN1","NS",""
0.0493493806382928,3.93083815442561,0.516755174350488,0.607243471668447,0.840034171244182,-6.17278975259061,"PCBP1-AS1","NS",""
0.0741134326679549,3.69789247847365,0.516710005279968,0.607274814028208,0.840034171244182,-6.17281260099901,"KRTAP13-1","NS",""
-0.0738431356307672,3.8238777945664,-0.516583137974981,0.607362849924591,0.840082200338991,-6.17287676521318,"PSLNR","NS",""
-0.0776422115179418,3.22766581179584,-0.516388168813022,0.60749815451927,0.840098561207983,-6.17297534208886,"XCL1","NS",""
-0.0477722537271812,3.54521625932968,-0.51635440251982,0.607521589034437,0.840098561207983,-6.17299241066211,"NLRP12","NS",""
-0.0694361056951021,4.11552619949667,-0.516335617810209,0.607534626195657,0.840098561207983,-6.1730019056939,"FAM118A","NS",""
0.0411164349386683,4.00128081385065,0.516212117892587,0.607620342091048,0.840143359979698,-6.17306432218001,"KRT8P12","NS",""
0.0517012496664782,3.42799918340932,0.516049531608581,0.607733194560018,0.840219424947711,-6.17314647024077,"KCNS2","NS",""
-0.0496662133872041,3.18061329754475,-0.515920315879648,0.607822891090151,0.840219424947711,-6.17321173926778,"SIRPB1","NS",""
-0.0347378793761859,4.55151124352403,-0.515902403610166,0.607835325568253,0.840219424947711,-6.17322078577677,"RBSN","NS",""
0.0541496675955253,3.78795816908534,0.515745164560785,0.607944483982502,0.840296599483534,-6.17330018527638,"ADPRHL1","NS",""
0.0749145473458954,3.37823159256416,0.515615382020412,0.608034588303666,0.840347426357414,-6.17336570225986,"PARTICL","NS",""
-0.028798269085776,5.0145937535892,-0.515298675569577,0.608254494191396,0.840367066618712,-6.17352551382627,"MTO1","NS",""
-0.0488802805567596,4.51029931028463,-0.515275538722764,0.608270560741041,0.840367066618712,-6.1735371849748,"STAC2","NS",""
0.0591095220314566,5.82837480058226,0.515253693310658,0.608285730678351,0.840367066618712,-6.17354820419556,"ANXA4","NS",""
-0.0488492107954146,5.17294803872311,-0.515250189708799,0.608288163673054,0.840367066618712,-6.17354997143261,"OLA1","NS",""
-0.0383658410079875,6.16511790062373,-0.515210877074494,0.608315463721078,0.840367066618712,-6.17356980013637,"PTMA","NS",""
-0.123891629044193,5.32220053554961,-0.515038530849028,0.608435153484869,0.840458619147743,-6.17365671129893,"KRT18","NS",""
0.0599446202115113,5.3203142596069,0.514961844927588,0.608488413228245,0.840458619147743,-6.17369537339503,"PPP1R18","NS",""
0.0516503444612537,4.42257369482798,0.514847767752984,0.608567645804816,0.840461743541465,-6.17375287617059,"IRAK4","NS",""
-0.0539971768588292,3.70596919599967,-0.51480499755353,0.608597353164188,0.840461743541465,-6.17377443205184,"TAS2R45","NS",""
0.0800385951696629,4.1005289126177,0.514462206461094,0.608835473192902,0.840629750125836,-6.17394713226344,"LARGE2","NS",""
-0.0297048121690136,5.31079194536887,-0.514439503979581,0.608851244985964,0.840629750125836,-6.17395856588567,"DNAAF10","NS",""
0.0352161018631163,4.56544271373045,0.514295076630887,0.608951585443415,0.840629750125836,-6.17403129194273,"ACAP2","NS",""
-0.0475641347476001,4.45479059167003,-0.514161484901953,0.609044404604602,0.840629750125836,-6.17409854373492,"GPRASP3","NS",""
-0.0400832587520066,5.1392176860838,-0.514139247431674,0.609059855763652,0.840629750125836,-6.17410973668241,"PCMTD1","NS",""
0.0339647339389808,5.78602877933471,0.514031809709258,0.609134508740544,0.840629750125836,-6.17416380733465,"CFL1","NS",""
-0.0430440067692297,4.5612739755984,-0.514019505660872,0.609143058460677,0.840629750125836,-6.17416999893229,"CLCN2","NS",""
0.12366443257162,3.04876538029401,0.513926422932205,0.609207740675392,0.840629750125836,-6.17421683492035,"ERCC6L","NS",""
-0.0610113761256978,3.31720785641457,-0.513895789714987,0.609229028062769,0.840629750125836,-6.17423224665053,"OR51B5","NS",""
-0.0556933754422042,3.96336371396085,-0.513862003936024,0.609252506596246,0.840629750125836,-6.17424924339524,"EDN1","NS",""
0.0572582932993848,3.35454453659236,0.513724464230304,0.609348090435859,0.840688018649666,-6.17431842460696,"FOXJ1","NS",""
-0.052694111584672,4.87055378827298,-0.513457468310062,0.609533659973949,0.840756034489767,-6.17445266872151,"CYP2U1","NS",""
0.0433458796968624,4.38906453063609,0.513427835738298,0.609554257017704,0.840756034489767,-6.17446756355611,"REPS1","NS",""
0.106327668582267,3.43139007060473,0.513364241786139,0.609598461049665,0.840756034489767,-6.17449952622868,"CHGA","NS",""
0.024507460821658,4.85918757184171,0.513346461706287,0.609610820209785,0.840756034489767,-6.17450846189354,"GEMIN6","NS",""
